backend,benchmark,problem,objective_count,candidate_count,pareto_point_count,hypervolume,reference_beating_count,best_area_improvement,best_power_improvement,best_period_improvement,problem_dir
classic_revolution_8x5,RTLLM,Prob015_multi_pipe_8bit,3,17,8,0.0,0,0.3510204081632653,-0.14699331848552327,0.402439024390244,/workspace/exp/useful_bd_push/prelim_encoder_config_screen_20260625_134902_UTC/live/classic_revolution_8x5/seed_1001/openai_gpt-oss-120b/RTLLM/Prob015_multi_pipe_8bit
smooth_qd_v2_8x5,RTLLM,Prob015_multi_pipe_8bit,3,15,9,0.0,0,0.36428571428571427,0.08129175946547884,0.402439024390244,/workspace/exp/natural_qd_push/p0_v2_anchor_20260703_041511_UTC/live/smooth_qd_v2_8x5/seed_1001/openai_gpt-oss-120b/RTLLM/Prob015_multi_pipe_8bit
elite_pareto_slot_2,RTLLM,Prob015_multi_pipe_8bit,3,17,6,0.0009764522898626566,1,0.3877551020408163,0.4086859688195991,0.39024390243902446,/workspace/exp/natural_qd_push/n01_cell_retention_20260703_053243_UTC/live/elite_pareto_slot_2/seed_1001/openai_gpt-oss-120b/RTLLM/Prob015_multi_pipe_8bit
front_slot_lane_010,RTLLM,Prob015_multi_pipe_8bit,3,16,8,0.0,0,0.3877551020408163,0.06681514476614706,0.39024390243902446,/workspace/exp/natural_qd_push/n03_archive_parent_lane_20260703_070921_UTC/live/front_slot_lane_010/seed_1001/openai_gpt-oss-120b/RTLLM/Prob015_multi_pipe_8bit
front_slot_lane_030,RTLLM,Prob015_multi_pipe_8bit,3,13,7,0.0,0,0.3377551020408163,-0.01781737193763909,0.39024390243902446,/workspace/exp/natural_qd_push/n03_archive_parent_lane_20260703_070921_UTC/live/front_slot_lane_030/seed_1001/openai_gpt-oss-120b/RTLLM/Prob015_multi_pipe_8bit
classic_revolution_8x5,RTLLM,Prob024_fsm,2,4,2,0.14472943384422896,3,0.3695652173913043,0.4633093525179856,0.0,/workspace/exp/useful_bd_push/prelim_encoder_config_screen_20260625_134902_UTC/live/classic_revolution_8x5/seed_1001/openai_gpt-oss-120b/RTLLM/Prob024_fsm
smooth_qd_v2_8x5,RTLLM,Prob024_fsm,2,10,1,0.3406318423522052,6,0.4782608695652174,0.7122302158273381,0.0,/workspace/exp/natural_qd_push/p0_v2_anchor_20260703_041511_UTC/live/smooth_qd_v2_8x5/seed_1001/openai_gpt-oss-120b/RTLLM/Prob024_fsm
elite_pareto_slot_2,RTLLM,Prob024_fsm,2,10,1,0.3406318423522052,5,0.4782608695652174,0.7122302158273381,0.0,/workspace/exp/natural_qd_push/n01_cell_retention_20260703_053243_UTC/live/elite_pareto_slot_2/seed_1001/openai_gpt-oss-120b/RTLLM/Prob024_fsm
front_slot_lane_010,RTLLM,Prob024_fsm,2,7,2,0.14588676884579288,4,0.3695652173913043,0.46762589928057546,0.0,/workspace/exp/natural_qd_push/n03_archive_parent_lane_20260703_070921_UTC/live/front_slot_lane_010/seed_1001/openai_gpt-oss-120b/RTLLM/Prob024_fsm
front_slot_lane_030,RTLLM,Prob024_fsm,2,10,1,0.3406318423522052,7,0.4782608695652174,0.7122302158273381,0.0,/workspace/exp/natural_qd_push/n03_archive_parent_lane_20260703_070921_UTC/live/front_slot_lane_030/seed_1001/openai_gpt-oss-120b/RTLLM/Prob024_fsm
