backend,benchmark,problem,objective_count,candidate_count,pareto_point_count,hypervolume,reference_beating_count,best_area_improvement,best_power_improvement,best_period_improvement,problem_dir
classic_revolution_12x3,RTLLM,Prob015_multi_pipe_8bit,3,9,5,0.0,0,0.37142857142857144,0.04342984409799555,0.3048780487804878,/workspace/exp/useful_bd_push/t79_budget_shape_ablation_20260624_043841_UTC/live/classic_revolution_12x3/seed_1001/openai_gpt-oss-120b/RTLLM/Prob015_multi_pipe_8bit
shape_density_front_pressure_qd_12x3,RTLLM,Prob015_multi_pipe_8bit,3,4,2,0.0,0,0.3010204081632653,-0.12472160356347439,-0.2560975609756097,/workspace/exp/useful_bd_push/t79_budget_shape_ablation_20260624_043841_UTC/live/shape_density_front_pressure_qd_12x3/seed_1001/openai_gpt-oss-120b/RTLLM/Prob015_multi_pipe_8bit
classic_revolution_8x5,RTLLM,Prob015_multi_pipe_8bit,3,11,6,0.0,0,0.3877551020408163,0.026726057906458787,0.402439024390244,/workspace/exp/useful_bd_push/t79_budget_shape_ablation_20260624_043841_UTC/live/classic_revolution_8x5/seed_1001/openai_gpt-oss-120b/RTLLM/Prob015_multi_pipe_8bit
shape_density_front_pressure_qd_8x5,RTLLM,Prob015_multi_pipe_8bit,3,10,3,0.0,0,0.3877551020408163,0.026726057906458787,0.3048780487804878,/workspace/exp/useful_bd_push/t79_budget_shape_ablation_20260624_043841_UTC/live/shape_density_front_pressure_qd_8x5/seed_1001/openai_gpt-oss-120b/RTLLM/Prob015_multi_pipe_8bit
classic_revolution_6x7,RTLLM,Prob015_multi_pipe_8bit,3,15,7,0.0,0,0.3877551020408163,0.5946547884187082,0.3536585365853659,/workspace/exp/useful_bd_push/t79_budget_shape_ablation_20260624_043841_UTC/live/classic_revolution_6x7/seed_1001/openai_gpt-oss-120b/RTLLM/Prob015_multi_pipe_8bit
shape_density_front_pressure_qd_6x7,RTLLM,Prob015_multi_pipe_8bit,3,5,2,0.0,0,0.3877551020408163,0.05902004454342983,-0.21951219512195114,/workspace/exp/useful_bd_push/t79_budget_shape_ablation_20260624_043841_UTC/live/shape_density_front_pressure_qd_6x7/seed_1001/openai_gpt-oss-120b/RTLLM/Prob015_multi_pipe_8bit
classic_revolution_12x3,RTLLM,Prob024_fsm,2,8,1,0.30591179230528615,6,0.43478260869565216,0.7035971223021582,0.0,/workspace/exp/useful_bd_push/t79_budget_shape_ablation_20260624_043841_UTC/live/classic_revolution_12x3/seed_1001/openai_gpt-oss-120b/RTLLM/Prob024_fsm
shape_density_front_pressure_qd_12x3,RTLLM,Prob024_fsm,2,8,2,0.14588676884579288,5,0.3695652173913043,0.46762589928057546,0.0,/workspace/exp/useful_bd_push/t79_budget_shape_ablation_20260624_043841_UTC/live/shape_density_front_pressure_qd_12x3/seed_1001/openai_gpt-oss-120b/RTLLM/Prob024_fsm
classic_revolution_8x5,RTLLM,Prob024_fsm,2,9,1,0.3406318423522052,4,0.4782608695652174,0.7122302158273381,0.0,/workspace/exp/useful_bd_push/t79_budget_shape_ablation_20260624_043841_UTC/live/classic_revolution_8x5/seed_1001/openai_gpt-oss-120b/RTLLM/Prob024_fsm
shape_density_front_pressure_qd_8x5,RTLLM,Prob024_fsm,2,8,2,0.14494838911479507,4,0.3695652173913043,0.4633093525179856,0.0,/workspace/exp/useful_bd_push/t79_budget_shape_ablation_20260624_043841_UTC/live/shape_density_front_pressure_qd_8x5/seed_1001/openai_gpt-oss-120b/RTLLM/Prob024_fsm
